weather,temperature,precipitation
partly-cloudy-day,63,0.0107
clear-night,63,0
partly-cloudy-night,44,0.0012
clear-day,44,0
snow,32,0.2029
partly-cloudy-night,44,0.003
cloudy,59,0.0027
partly-cloudy-night,60,0
cloudy,60,0
partly-cloudy-night,57,0
clear-day,41,0
clear-night,56,0
partly-cloudy-night,36,0.00060
partly-cloudy-day,53,0.0048
partly-cloudy-night,57,0
clear-night,33,0
clear-day,37,0
cloudy,42,0
clear-night,63,0
partly-cloudy-day,72,0
clear-day,71,0
clear-day,44,0.0025
partly-cloudy-day,40,0
clear-night,55,0
clear-day,45,0.0022
partly-cloudy-night,54,0
clear-day,70,0
partly-cloudy-night,48,0.00040
clear-day,54,0
partly-cloudy-day,55,0.0106
clear-night,64,0
clear-night,44,0
cloudy,55,0.0031
partly-cloudy-night,35,0
clear-night,35,0
partly-cloudy-day,67,0
clear-day,67,0
partly-cloudy-night,52,0.0142
cloudy,65,0.001
clear-day,43,0.0024
clear-night,46,0
clear-day,29,0.00070
partly-cloudy-day,35,0
partly-cloudy-night,39,0
partly-cloudy-night,33,0
partly-cloudy-day,38,0
clear-day,59,0
cloudy,57,0.003
clear-day,35,0
clear-night,35,0
clear-day,46,0
rain,57,0.0511
partly-cloudy-day,55,0.001
clear-day,61,0
cloudy,60,0
partly-cloudy-day,74,0.00060
clear-day,64,0
cloudy,52,0
clear-night,35,0
rain,43,0.0415
partly-cloudy-night,58,0
clear-day,37,0
partly-cloudy-night,35,0.0053
clear-day,42,0.0017
clear-day,62,0
partly-cloudy-night,35,0.0024
clear-day,71,0
clear-day,89,0
clear-day,37,0.0054
clear-night,33,0
clear-night,39,0
partly-cloudy-night,65,0.00090
clear-night,69,0
cloudy,58,0
cloudy,39,0.0067
partly-cloudy-night,34,0.00050
partly-cloudy-night,40,0.00030
partly-cloudy-day,52,0.00060
partly-cloudy-day,46,0
partly-cloudy-day,53,0.00020
clear-day,70,0
rain,38,0.04
clear-night,65,0
clear-day,73,0
partly-cloudy-night,53,0
cloudy,37,0
clear-day,44,0.00090
cloudy,52,0
partly-cloudy-day,34,0
clear-day,28,0
clear-day,69,0
cloudy,66,0
partly-cloudy-day,39,0
clear-day,50,0
partly-cloudy-night,59,0
clear-night,40,0.00010
partly-cloudy-night,54,0.0137
clear-day,77,0
rain,45,0.212
partly-cloudy-night,37,0.0134
clear-night,52,0
partly-cloudy-night,28,0
partly-cloudy-day,46,0.0015
fog,41,0.00020
clear-night,30,0
clear-day,75,0
partly-cloudy-night,33,0
clear-night,61,0
clear-day,50,0.0019
rain,39,0.0437
clear-day,78,0.00040
partly-cloudy-night,60,0
cloudy,59,0.021
clear-night,44,0
clear-day,73,0
clear-night,70,0
partly-cloudy-day,42,0.00030
clear-night,33,0
partly-cloudy-day,54,0
clear-day,39,0
clear-day,58,0
clear-day,47,0
clear-day,44,0
clear-night,27,0
partly-cloudy-night,43,0
cloudy,39,0
partly-cloudy-day,40,0.018
cloudy,46,0
clear-night,34,0
clear-day,66,0
partly-cloudy-night,33,0.0086
rain,43,0.0376
clear-day,53,0.0029
partly-cloudy-day,65,0.00070
partly-cloudy-night,35,0.0089
partly-cloudy-day,46,0
clear-day,62,0
rain,43,0.1125
sleet,33,0.0704
clear-day,54,0.0055
clear-night,78,0
cloudy,67,0.0023
partly-cloudy-night,35,0.0045
clear-night,40,0
clear-day,60,0
clear-night,32,0.0021
clear-day,70,0
clear-day,78,0.00070
rain,45,0.0435
clear-day,32,0
partly-cloudy-night,45,0.0184
partly-cloudy-night,44,0.0104
clear-night,36,0
clear-day,28,0
partly-cloudy-day,66,0
partly-cloudy-night,36,0
clear-night,32,0
clear-day,36,0.0015
rain,54,0.04
partly-cloudy-day,44,0.0149
clear-night,39,0.00050
clear-day,48,0
clear-night,34,0
clear-day,60,0
clear-day,32,0
cloudy,44,0
partly-cloudy-day,52,0
partly-cloudy-night,55,0
partly-cloudy-night,42,0
partly-cloudy-night,55,0.0117
fog,44,0.0029
clear-day,25,0
cloudy,38,0.0022
clear-night,28,0
cloudy,68,0
partly-cloudy-night,36,0
partly-cloudy-day,55,0
rain,54,0.2307
clear-day,59,0.0015
rain,58,0.0397
clear-night,37,0
cloudy,66,0.00080
partly-cloudy-night,39,0
clear-day,34,0
cloudy,46,0.0026
clear-day,49,0
partly-cloudy-night,33,0
rain,58,0.0533
cloudy,38,0
clear-day,49,0
partly-cloudy-day,42,0.00010
partly-cloudy-day,66,0.0022
clear-night,34,0
clear-day,71,0
partly-cloudy-day,52,0.0051
partly-cloudy-day,41,0.00090
clear-day,75,0
clear-night,38,0
cloudy,63,0
clear-night,69,0
cloudy,62,0
partly-cloudy-night,63,0
partly-cloudy-night,55,0
partly-cloudy-day,58,0.00020
clear-day,41,0.0058
clear-day,67,0
clear-night,30,0
clear-day,45,0.0063
partly-cloudy-day,74,0.00030
partly-cloudy-day,39,0
clear-night,63,0
clear-night,37,0
snow,31,0.0128
partly-cloudy-night,48,0
clear-night,34,0
partly-cloudy-night,37,0
cloudy,53,0.0208
rain,69,0.0255
partly-cloudy-day,42,0
clear-night,60,0
clear-night,34,0
partly-cloudy-night,46,0
cloudy,41,0
clear-night,65,0
clear-night,57,0
clear-night,27,0
clear-day,83,0
cloudy,64,0
clear-night,31,0
clear-night,42,0.0023
partly-cloudy-night,34,0
clear-day,50,0
clear-day,60,0
partly-cloudy-day,44,0
partly-cloudy-day,44,0.0046
clear-day,45,0.0114
clear-day,59,0
clear-day,69,0
partly-cloudy-night,36,0
cloudy,52,0.0111
clear-night,36,0
partly-cloudy-day,35,0.0075
sleet,33,0.2284
partly-cloudy-day,46,0
partly-cloudy-day,63,0.0024
clear-day,65,0
clear-night,33,0
clear-day,79,0
partly-cloudy-night,63,0
clear-night,70,0.00060
snow,33,0.0237
clear-day,79,0
clear-day,47,0
clear-night,43,0
partly-cloudy-day,53,0
clear-night,38,0
partly-cloudy-night,37,0
partly-cloudy-night,57,0.0116
clear-night,45,0
cloudy,48,0.0018
partly-cloudy-day,79,0
rain,57,0.1063
fog,47,0
partly-cloudy-night,52,0
clear-night,38,0
partly-cloudy-night,38,0.0011
clear-day,66,0
clear-day,73,0.00050
partly-cloudy-night,41,0
partly-cloudy-night,40,0
partly-cloudy-day,61,0
clear-day,70,0
partly-cloudy-day,71,0
fog,41,0.0192
rain,54,0.0989
partly-cloudy-night,38,0
partly-cloudy-night,48,0.0026
partly-cloudy-day,40,0.001
partly-cloudy-night,43,0
partly-cloudy-day,59,0
clear-day,40,0
clear-night,41,0
cloudy,58,0
partly-cloudy-day,51,0
partly-cloudy-night,41,0.00050
partly-cloudy-day,52,0.00020
partly-cloudy-day,37,0.0122
partly-cloudy-night,42,0
clear-day,79,0.00020
partly-cloudy-night,34,0.001
clear-day,28,0
partly-cloudy-day,41,0
partly-cloudy-night,55,0.0027
partly-cloudy-night,34,0.0151
partly-cloudy-night,61,0.0013
clear-night,31,0
partly-cloudy-day,76,0.0021
partly-cloudy-day,46,0.006
clear-night,30,0
clear-day,31,0
partly-cloudy-night,55,0.00020
partly-cloudy-night,55,0.0033
clear-day,28,0
clear-day,67,0
clear-day,38,0
partly-cloudy-day,44,0.00040
partly-cloudy-night,38,0.0218
clear-day,58,0.0048
cloudy,55,0.001
cloudy,54,0.0017
clear-night,39,0
rain,35,0.0539
clear-day,53,0
partly-cloudy-day,43,0
clear-night,39,0
partly-cloudy-day,41,0
partly-cloudy-night,41,0
clear-day,57,0.002
rain,54,0.0647
clear-night,38,0
rain,54,0.0678
clear-day,62,0
partly-cloudy-day,62,0
partly-cloudy-day,37,0.0063
snow,33,0.0142
partly-cloudy-day,41,0
fog,44,0.0034
partly-cloudy-day,66,0
clear-day,76,0.0125
partly-cloudy-day,47,0
cloudy,42,0
clear-night,60,0
cloudy,51,0.00060
rain,36,0.0661
partly-cloudy-night,69,0
partly-cloudy-night,29,0
partly-cloudy-day,33,0
partly-cloudy-day,68,0.0013
clear-day,56,0
clear-day,55,0
partly-cloudy-day,44,0
clear-night,55,0
clear-day,63,0
clear-day,40,0.0065
rain,42,0.3316
rain,62,0.0937
clear-night,61,0
clear-night,73,0
partly-cloudy-day,38,0.0031
clear-night,43,0
clear-night,35,0
partly-cloudy-night,36,0
cloudy,56,0.0031
cloudy,49,0.0049
partly-cloudy-day,52,0.00020
clear-night,56,0
clear-night,36,0
clear-night,33,0
partly-cloudy-day,51,0.00070
partly-cloudy-day,58,0.0012
clear-night,60,0.00020
partly-cloudy-night,45,0.0108
clear-day,31,0.0016
clear-night,36,0
clear-night,55,0
clear-night,34,0
clear-day,41,0
clear-night,56,0
partly-cloudy-day,43,0.00030
rain,39,0.0425
clear-day,62,0
clear-day,38,0
clear-day,80,0
snow,33,0.0329
cloudy,54,0.001
partly-cloudy-night,51,0
partly-cloudy-day,42,0.00020
clear-night,68,0
clear-night,35,0
clear-day,54,0.0024
partly-cloudy-night,46,0
partly-cloudy-day,60,0.0014
rain,66,0.0619
partly-cloudy-day,62,0.003
clear-night,47,0
clear-night,74,0
partly-cloudy-night,33,0
partly-cloudy-day,66,0.00050
clear-day,53,0
clear-night,34,0
clear-night,31,0
clear-day,71,0
partly-cloudy-day,31,0
clear-day,42,0.0013
clear-night,39,0
partly-cloudy-day,45,0.0025
clear-night,67,0
rain,45,0.192
fog,54,0.00040
partly-cloudy-day,38,0.0221
partly-cloudy-night,33,0
partly-cloudy-day,61,0
clear-night,55,0
partly-cloudy-day,60,0.0065
partly-cloudy-night,63,0.0214
cloudy,52,0.004
rain,42,0.0344
partly-cloudy-day,36,0.00010
clear-day,75,0
clear-day,57,0
clear-night,33,0
partly-cloudy-day,37,0.0142
clear-day,55,0
clear-day,85,0.0027
partly-cloudy-day,35,0
clear-night,75,0
clear-day,54,0
cloudy,42,0.0084
clear-night,58,0
cloudy,56,0
cloudy,42,0.0022
cloudy,39,0
snow,32,0.0168
cloudy,47,0
clear-day,44,0
partly-cloudy-day,50,0
cloudy,56,0.0024
clear-night,67,0
clear-day,67,0
partly-cloudy-night,37,0.00020
partly-cloudy-day,61,0
clear-night,25,0
clear-day,85,0.00020
clear-night,32,0
clear-night,38,0
clear-night,48,0
clear-day,42,0
cloudy,65,0.0035
clear-day,73,0
clear-day,79,0
partly-cloudy-day,66,0
partly-cloudy-day,77,0.0164
clear-night,74,0
clear-day,79,0
partly-cloudy-night,72,0.0219
cloudy,71,0
clear-day,69,0
partly-cloudy-night,68,0
clear-night,69,0
clear-day,82,0
clear-day,89,0
partly-cloudy-day,81,0
clear-night,68,0
rain,72,0.0555
clear-day,74,0
clear-day,68,0
clear-day,79,0
cloudy,76,0.0022
partly-cloudy-night,66,0
clear-day,80,0.00060
clear-night,75,0
rain,82,0.0544
partly-cloudy-day,79,0
clear-night,82,0
partly-cloudy-day,66,0.00030
partly-cloudy-day,73,0
clear-day,70,0
partly-cloudy-day,79,0
clear-night,82,0
partly-cloudy-day,87,0
clear-day,69,0
clear-night,61,0
partly-cloudy-day,82,0
clear-day,91,0
partly-cloudy-night,64,0
partly-cloudy-day,84,0.0039
rain,76,0.037
clear-day,85,0
clear-day,76,0
partly-cloudy-day,76,0
clear-day,81,0
clear-day,68,0
partly-cloudy-day,78,0.0057
clear-day,67,0
clear-night,81,0
clear-night,72,0
clear-day,79,0.00020
cloudy,66,0
clear-night,77,0
partly-cloudy-night,76,0.0015
clear-day,70,0.0018
clear-day,75,0
clear-night,73,0
clear-day,71,0
clear-night,77,0
clear-night,76,0
clear-day,83,0
partly-cloudy-day,68,0
clear-night,71,0
rain,70,0.0783
clear-night,69,0
clear-day,87,0
clear-day,80,0
partly-cloudy-day,79,0.0061
clear-night,63,0
cloudy,66,0
clear-day,90,0
cloudy,73,0
clear-day,68,0
cloudy,74,0.0203
clear-day,73,0
partly-cloudy-day,74,0
clear-night,64,0
clear-day,81,0
partly-cloudy-day,81,0.00070
rain,78,0.0342
clear-day,79,0
partly-cloudy-night,76,0
partly-cloudy-day,81,0.00020
partly-cloudy-day,80,0
clear-day,80,0
clear-day,79,0
clear-night,70,0
clear-day,82,0.00030
partly-cloudy-day,70,0.0104
clear-night,76,0
clear-day,83,0.0011
partly-cloudy-day,85,0
partly-cloudy-day,82,0
clear-day,81,0
cloudy,67,0.0198
clear-day,84,0
clear-day,74,0
partly-cloudy-night,78,0
rain,76,0.0692
partly-cloudy-day,67,0
clear-day,82,0
clear-night,79,0
clear-day,86,0
partly-cloudy-night,71,0.0019
clear-day,74,0.00020
clear-night,72,0
clear-night,69,0
partly-cloudy-night,75,0.0028
partly-cloudy-day,76,0
clear-day,67,0.00060
rain,72,0.0267
partly-cloudy-night,72,0
partly-cloudy-day,86,0
clear-night,83,0
partly-cloudy-day,69,0.00090
cloudy,76,0.0047
clear-day,73,0
partly-cloudy-night,73,0.0038
partly-cloudy-day,79,0
clear-night,70,0
clear-day,77,0
clear-night,78,0
clear-day,91,0
partly-cloudy-night,73,0.0049
partly-cloudy-day,69,0.0072
clear-day,85,0
cloudy,63,0.00050
rain,81,0.0649
clear-day,84,0
partly-cloudy-day,77,0.001
partly-cloudy-day,82,0
partly-cloudy-night,62,0
rain,77,0.0837
clear-night,70,0
partly-cloudy-day,77,0
rain,70,0.1424
cloudy,70,0.001
clear-day,88,0
clear-night,66,0
clear-night,72,0
clear-day,64,0
partly-cloudy-day,83,0
clear-day,79,0
partly-cloudy-day,79,0
clear-day,79,0
clear-night,77,0
clear-day,84,0
partly-cloudy-day,71,0
partly-cloudy-day,74,0
partly-cloudy-day,69,0
partly-cloudy-day,80,0
partly-cloudy-day,83,0.00020
partly-cloudy-day,80,0
rain,71,0.1098
partly-cloudy-night,75,0
clear-day,92,0
partly-cloudy-night,75,0.0021
clear-day,88,0.0025
clear-night,68,0
clear-day,83,0
clear-night,66,0
partly-cloudy-night,71,0.00060
rain,74,0.0435
clear-day,71,0
cloudy,66,0
clear-day,69,0
clear-night,77,0
partly-cloudy-day,83,0
clear-day,73,0
rain,75,0.0465
clear-day,71,0
clear-day,72,0
partly-cloudy-day,81,0
cloudy,67,0
clear-day,87,0
clear-night,64,0
clear-day,85,0.00020
clear-night,76,0
clear-night,68,0
partly-cloudy-day,85,0
partly-cloudy-night,73,0
partly-cloudy-day,81,0
clear-night,76,0
clear-night,77,0
partly-cloudy-day,80,0
partly-cloudy-day,74,0
partly-cloudy-day,72,0
cloudy,64,0
partly-cloudy-day,74,0
partly-cloudy-day,76,0
clear-day,77,0
partly-cloudy-night,70,0
clear-night,79,0
partly-cloudy-day,78,0
clear-night,72,0
partly-cloudy-day,70,0.0137
clear-night,75,0
clear-night,66,0
clear-night,80,0
cloudy,74,0.0142
partly-cloudy-day,83,0.0041
clear-night,74,0
rain,70,0.0467
clear-day,76,0
cloudy,66,0.0065
clear-day,78,0
cloudy,63,0.0126
clear-day,88,0
partly-cloudy-day,78,0
clear-day,76,0
clear-night,72,0
clear-day,70,0
clear-day,86,0
clear-night,77,0.00070
partly-cloudy-day,77,0
partly-cloudy-day,75,0
partly-cloudy-night,76,0
clear-night,67,0
cloudy,75,0.003
clear-night,74,0.00020
clear-night,66,0
partly-cloudy-night,64,0
cloudy,75,0.0118
partly-cloudy-day,76,0
partly-cloudy-day,73,0.003
partly-cloudy-day,86,0
clear-night,66,0
clear-day,89,0
clear-day,74,0
cloudy,74,0.0223
clear-day,78,0
partly-cloudy-day,88,0
partly-cloudy-night,68,0
clear-night,74,0
partly-cloudy-night,77,0
cloudy,65,0
clear-night,68,0
clear-night,70,0
clear-night,70,0
clear-day,75,0
clear-night,69,0
clear-day,83,0
partly-cloudy-day,83,0.0214
cloudy,72,0.0075
clear-day,82,0
clear-night,74,0
partly-cloudy-day,83,0
clear-night,73,0
clear-night,72,0
partly-cloudy-day,88,0
clear-night,73,0.00020
clear-night,61,0
clear-night,72,0
clear-night,72,0
partly-cloudy-night,76,0.0057
partly-cloudy-day,88,0
partly-cloudy-day,80,0.0221
clear-day,71,0
partly-cloudy-day,71,0
clear-day,76,0
clear-day,71,0
partly-cloudy-day,80,0
cloudy,66,0.0026
partly-cloudy-night,72,0.003
partly-cloudy-day,80,0.0192
partly-cloudy-day,82,0
partly-cloudy-day,76,0
partly-cloudy-day,73,0
rain,68,0.0761
clear-day,68,0
clear-day,72,0
partly-cloudy-day,80,0.0178
partly-cloudy-night,67,0
clear-day,79,0
clear-day,70,0
clear-day,76,0
partly-cloudy-day,67,0.0022
clear-night,70,0
rain,70,0.0741
clear-day,75,0
partly-cloudy-day,78,0.0051
cloudy,72,0.0024
clear-day,89,0
clear-day,90,0
cloudy,66,0
partly-cloudy-day,86,0
clear-night,71,0
partly-cloudy-day,74,0
cloudy,73,0.0093
partly-cloudy-night,69,0
clear-night,64,0
partly-cloudy-night,73,0
partly-cloudy-day,78,0
clear-night,69,0
clear-day,73,0
rain,71,0.0402
clear-day,83,0
cloudy,71,0
partly-cloudy-day,81,0
partly-cloudy-day,81,0.00090
clear-night,78,0
partly-cloudy-day,70,0.0153
partly-cloudy-night,73,0.0026
clear-day,83,0
partly-cloudy-day,81,0
clear-night,70,0.001
clear-day,71,0
clear-day,76,0
cloudy,72,0.008
clear-day,79,0
clear-day,82,0
rain,72,0.0497
partly-cloudy-night,82,0
partly-cloudy-night,76,0
clear-night,81,0
cloudy,74,0.0196
rain,73,0.0954
clear-night,70,0
cloudy,64,0.00060
clear-day,70,0
clear-day,77,0
clear-night,66,0
clear-day,77,0
cloudy,73,0
partly-cloudy-night,72,0.0054
clear-day,70,0
partly-cloudy-night,75,0.002
clear-day,88,0
clear-night,81,0
partly-cloudy-day,77,0.0072
partly-cloudy-night,79,0.0215
partly-cloudy-day,68,0
clear-night,73,0
partly-cloudy-day,77,0
clear-day,83,0.00020
clear-day,77,0
clear-day,78,0
clear-day,80,0
cloudy,65,0
rain,71,0.0367
cloudy,67,0
clear-night,70,0
partly-cloudy-day,80,0
clear-day,86,0
clear-night,73,0
partly-cloudy-night,74,0
clear-day,67,0
clear-day,79,0.0011
clear-night,83,0
partly-cloudy-night,70,0
partly-cloudy-day,72,0.0168
partly-cloudy-night,78,0
clear-day,91,0
cloudy,76,0.0069
rain,64,0.0259
partly-cloudy-day,78,0
cloudy,72,0
clear-night,64,0
clear-day,79,0
clear-night,67,0
partly-cloudy-night,72,0.0034
clear-day,91,0
clear-day,80,0
clear-night,63,0
partly-cloudy-day,79,0
clear-night,69,0
clear-day,80,0
clear-day,75,0
clear-night,78,0
clear-day,78,0
partly-cloudy-day,75,0.00070
clear-day,92,0
clear-night,79,0
partly-cloudy-day,83,0
rain,73,0.1777
clear-night,71,0
partly-cloudy-night,82,0
partly-cloudy-day,82,0
partly-cloudy-day,77,0
partly-cloudy-night,71,0
clear-day,91,0
partly-cloudy-day,86,0.0059
clear-night,69,0
cloudy,76,0.0059
partly-cloudy-day,81,0
cloudy,69,0
clear-day,78,0
partly-cloudy-day,82,0
clear-night,75,0
clear-day,78,0
partly-cloudy-day,78,0.0075
partly-cloudy-day,84,0
rain,72,0.0694
clear-night,75,0
clear-night,70,0
clear-day,81,0
clear-day,85,0
rain,69,0.0801
partly-cloudy-night,77,0
clear-night,75,0
clear-night,63,0
clear-night,70,0
clear-day,82,0
partly-cloudy-day,80,0
partly-cloudy-day,80,0.0031
rain,74,0.0372
clear-day,72,0
clear-night,64,0
partly-cloudy-night,70,0.00060
clear-day,70,0
partly-cloudy-day,79,0.0013
rain,78,0.0282
clear-day,84,0
partly-cloudy-night,75,0
partly-cloudy-day,67,0
partly-cloudy-day,84,0
clear-night,64,0
clear-day,76,0
partly-cloudy-day,83,0
clear-night,66,0
rain,71,0.0264
clear-night,79,0
clear-night,73,0
clear-day,77,0
partly-cloudy-day,80,0.0014
partly-cloudy-night,69,0
clear-night,68,0
clear-night,64,0
clear-night,77,0
cloudy,63,0.0032
clear-day,69,0
partly-cloudy-day,73,0
rain,73,0.07
partly-cloudy-day,85,0
clear-day,83,0
clear-day,87,0
clear-night,76,0
clear-day,75,0
partly-cloudy-day,72,0
partly-cloudy-day,74,0
partly-cloudy-day,87,0
clear-night,75,0
partly-cloudy-day,76,0
partly-cloudy-day,77,0
clear-night,78,0
clear-day,77,0
clear-night,69,0
partly-cloudy-night,78,0
clear-day,73,0
clear-day,79,0
clear-day,64,0
partly-cloudy-day,80,0
clear-night,67,0
clear-night,82,0
partly-cloudy-day,78,0
clear-night,67,0
clear-day,88,0
rain,75,0.0448
cloudy,75,0.0213
partly-cloudy-day,78,0
partly-cloudy-day,75,0
cloudy,66,0.0026
partly-cloudy-night,74,0
clear-day,79,0
clear-day,73,0
partly-cloudy-day,80,0
partly-cloudy-night,75,0.0038
clear-night,77,0
clear-day,81,0
partly-cloudy-night,76,0.0039
partly-cloudy-day,70,0.001
partly-cloudy-day,78,0.0161
partly-cloudy-day,81,0
clear-night,77,0
partly-cloudy-day,78,0
clear-day,67,0
partly-cloudy-day,79,0
clear-day,82,0
partly-cloudy-day,83,0
partly-cloudy-day,72,0.0058
clear-day,92,0
partly-cloudy-day,77,0.00080
clear-day,86,0
partly-cloudy-day,78,0
partly-cloudy-day,81,0
partly-cloudy-night,62,0
clear-night,77,0
partly-cloudy-day,75,0.0011
cloudy,78,0.0084
clear-night,68,0
clear-night,81,0
cloudy,69,0.003
clear-day,87,0
clear-day,74,0
clear-night,71,0
partly-cloudy-day,71,0
clear-day,80,0
partly-cloudy-day,72,0
partly-cloudy-day,69,0
clear-night,74,0
partly-cloudy-day,70,0
partly-cloudy-day,71,0.0133
clear-day,72,0
rain,75,0.0432
partly-cloudy-day,75,0
cloudy,64,0
clear-night,72,0
cloudy,72,0
clear-night,75,0
cloudy,70,0.0175
rain,82,0.0732
partly-cloudy-day,76,0
clear-night,73,0.0012
clear-night,76,0
clear-night,76,0
partly-cloudy-day,75,0
partly-cloudy-day,76,0
partly-cloudy-day,67,0
clear-night,73,0
cloudy,78,0.0133
clear-day,85,0
clear-night,74,0
partly-cloudy-night,73,0
clear-day,90,0
rain,75,0.1555
clear-night,68,0
rain,85,0.0287
rain,73,0.0431
partly-cloudy-night,74,0
partly-cloudy-day,88,0
partly-cloudy-day,77,0.0023
clear-night,74,0
clear-night,71,0
partly-cloudy-day,77,0
clear-day,77,0
partly-cloudy-night,69,0
clear-day,66,0
cloudy,72,0.0213
partly-cloudy-day,79,0
clear-day,89,0
partly-cloudy-day,78,0.00060
clear-day,82,0
clear-day,62,0.00020
clear-night,71,0
clear-night,77,0.003
partly-cloudy-day,68,0
clear-day,84,0
partly-cloudy-day,78,0
clear-day,82,0
partly-cloudy-day,82,0
partly-cloudy-day,75,0
clear-night,74,0
partly-cloudy-day,88,0
cloudy,64,0
clear-day,70,0
partly-cloudy-night,70,0
clear-night,75,0.00030
clear-day,82,0
cloudy,65,0
clear-night,65,0
partly-cloudy-day,74,0.0051
clear-night,74,0
partly-cloudy-night,76,0
partly-cloudy-day,81,0.0038
cloudy,63,0
clear-night,80,0
partly-cloudy-day,89,0
cloudy,70,0.0145
clear-night,69,0
clear-day,73,0
clear-day,79,0
partly-cloudy-day,78,0
partly-cloudy-day,87,0
clear-night,81,0
clear-night,67,0
cloudy,76,0.0101
clear-day,82,0
clear-night,74,0
partly-cloudy-day,80,0.0019
clear-day,79,0
clear-day,76,0
clear-day,71,0
clear-night,70,0
cloudy,69,0
clear-day,68,0
rain,75,0.2123
partly-cloudy-day,73,0
partly-cloudy-day,88,0
cloudy,71,0
clear-day,79,0
clear-night,73,0
clear-night,81,0.0019
cloudy,78,0.0068
partly-cloudy-night,71,0
partly-cloudy-day,79,0.0066
partly-cloudy-day,79,0.0243
cloudy,74,0.0063
clear-night,72,0
clear-day,78,0
partly-cloudy-day,72,0
cloudy,65,0
cloudy,71,0
partly-cloudy-night,75,0
cloudy,64,0.00030
cloudy,71,0
clear-day,89,0
clear-night,65,0
partly-cloudy-day,70,0
partly-cloudy-day,78,0.0217
clear-night,74,0
clear-night,63,0
clear-night,78,0
partly-cloudy-day,74,0
partly-cloudy-day,73,0.0052
partly-cloudy-day,82,0
partly-cloudy-day,74,0.0194
partly-cloudy-day,79,0
clear-night,65,0
rain,71,0.0255
clear-day,85,0
partly-cloudy-night,71,0.00060
clear-day,76,0
partly-cloudy-day,83,0
partly-cloudy-day,84,0
clear-day,79,0
clear-night,84,0
partly-cloudy-night,72,0.0038
partly-cloudy-day,72,0
rain,71,0.1138
partly-cloudy-day,68,0
partly-cloudy-day,77,0
clear-night,76,0
clear-night,73,0
partly-cloudy-day,75,0
rain,67,0.082
partly-cloudy-night,65,0
partly-cloudy-night,77,0
clear-night,63,0
partly-cloudy-night,75,0.0125
clear-day,88,0
clear-day,72,0
rain,74,0.0256
clear-day,74,0
clear-day,69,0
clear-night,69,0
clear-day,79,0
clear-day,86,0.002
clear-night,78,0
clear-night,65,0
partly-cloudy-night,83,0
partly-cloudy-day,81,0
cloudy,65,0
rain,72,0.0619
clear-night,74,0
partly-cloudy-day,81,0
clear-night,80,0
partly-cloudy-night,69,0
cloudy,72,0.0074
clear-night,67,0
rain,71,0.0592
partly-cloudy-day,79,0.00030
partly-cloudy-night,76,0.0048
partly-cloudy-night,69,0
cloudy,72,0
clear-day,78,0
partly-cloudy-day,74,0
